TrialID	Time	LatticeTime	DetectTime	NumGeneratedContexts	NumMADNoOutlier	NumContextsWithMaximalOutliers
806	4088	2497.0	1584.0	1055.0	1026.0	29.0
807	6135	5764.0	363.0	2484.0	2470.0	14.0
808	4705	4676.0	17.0	1677.0	1677.0	0.0
809	1111	27.0	1081.0	1.0	0.0	1.0
810	3054	2796.0	249.0	1382.0	1381.0	1.0
811	8615	8576.0	20.0	3020.0	3020.0	0.0
812	15068	13263.0	1780.0	3013.0	2967.0	46.0
813	13635	11119.0	2501.0	2172.0	2131.0	41.0
814	4763	4747.0	8.0	2304.0	2304.0	0.0
815	20569	17230.0	3319.0	3688.0	3671.0	17.0
816	4329	4301.0	18.0	2144.0	2144.0	0.0
817	1590	1434.0	148.0	552.0	538.0	14.0
818	3897	3699.0	192.0	2126.0	2125.0	1.0
819	5106	337.0	4764.0	83.0	74.0	9.0
820	2726	2410.0	309.0	983.0	982.0	1.0
821	9178	7826.0	1345.0	2658.0	2647.0	11.0
822	1144	29.0	1111.0	1.0	0.0	1.0
823	1400	986.0	408.0	461.0	455.0	6.0
824	16257	16200.0	38.0	4814.0	4814.0	0.0
825	1715	1395.0	312.0	610.0	609.0	1.0
826	14869	10089.0	4760.0	1720.0	1677.0	43.0
827	2671	2408.0	255.0	886.0	885.0	1.0
828	1146	28.0	1113.0	1.0	0.0	1.0
829	18341	17060.0	1254.0	5703.0	5698.0	5.0
830	5322	5049.0	266.0	2367.0	2366.0	1.0
831	11722	11680.0	29.0	2857.0	2857.0	0.0
832	11200	11012.0	165.0	6450.0	6448.0	2.0
833	4913	367.0	4542.0	103.0	95.0	8.0
834	977	934.0	34.0	518.0	515.0	3.0
835	982	666.0	311.0	277.0	276.0	1.0
836	8160	8129.0	19.0	4032.0	4032.0	0.0
837	5030	2654.0	2367.0	438.0	387.0	51.0
838	18580	17947.0	608.0	5334.0	5329.0	5.0
839	3471	3146.0	315.0	1834.0	1833.0	1.0
840	3768	3299.0	463.0	1232.0	1223.0	9.0
841	1211	626.0	581.0	211.0	208.0	3.0
842	2094	1891.0	194.0	921.0	897.0	24.0
843	4009	3978.0	22.0	1485.0	1485.0	0.0
844	5790	3330.0	2451.0	635.0	578.0	57.0
845	8565	8533.0	21.0	4373.0	4373.0	0.0
846	8299	8261.0	23.0	4229.0	4229.0	0.0
847	5011	4739.0	263.0	2225.0	2224.0	1.0
848	1152	29.0	1119.0	1.0	0.0	1.0
849	6255	5350.0	889.0	1871.0	1845.0	26.0
850	10029	9966.0	45.0	3908.0	3907.0	1.0
851	5622	5458.0	151.0	2706.0	2704.0	2.0
852	16608	14792.0	1792.0	4302.0	4291.0	11.0
853	2865	2609.0	253.0	1135.0	1134.0	1.0
854	17966	12630.0	5317.0	3228.0	3189.0	39.0
855	13078	13033.0	26.0	3373.0	3373.0	0.0
856	12944	9098.0	3835.0	1600.0	1550.0	50.0
857	2289	2017.0	268.0	554.0	551.0	3.0
858	20348	14312.0	6022.0	2793.0	2754.0	39.0
859	3699	3035.0	660.0	1524.0	1521.0	3.0
860	14508	14449.0	50.0	3848.0	3848.0	0.0
861	6015	5985.0	18.0	2499.0	2499.0	0.0
862	1123	29.0	1090.0	1.0	0.0	1.0
863	14445	14031.0	399.0	4271.0	4268.0	3.0
864	3012	2832.0	175.0	1037.0	1036.0	1.0
865	17886	16644.0	1210.0	5703.0	5698.0	5.0
866	2314	1998.0	309.0	1299.0	1298.0	1.0
867	17208	11618.0	5572.0	1926.0	1885.0	41.0
868	2419	2290.0	121.0	1289.0	1277.0	12.0
869	7069	6438.0	619.0	3366.0	3363.0	3.0
